"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Pullover (Machine)",,"",0,"normal",125,9,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Pullover (Machine)",,"",1,"normal",125,8,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Pullover (Machine)",,"",2,"normal",125,7,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","T Bar Row",,"",0,"normal",135,7,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","T Bar Row",,"",1,"normal",135,5,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","T Bar Row",,"",2,"normal",95,7,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Preacher Curl (Machine)",,"",0,"normal",85,12,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Preacher Curl (Machine)",,"",1,"normal",85,9,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Preacher Curl (Machine)",,"",2,"normal",80,8,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Preacher Curl (Machine)",,"",3,"normal",80,7,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",130,8,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",130,7,,,
"Pull","1 Jul 2025, 20:24","1 Jul 2025, 21:30","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",130,4,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Iso-lateral Incline Chest Press",,"",0,"normal",200,7,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Iso-lateral Incline Chest Press",,"",1,"normal",200,8,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Iso-lateral Incline Chest Press",,"",2,"normal",200,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Iso-lateral Incline Chest Press",,"",3,"normal",200,5,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Incline Bench Press (Dumbbell)",,"",0,"normal",120,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Incline Bench Press (Dumbbell)",,"",1,"normal",120,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Triceps Extension (Cable)",,"Two arms",0,"normal",120,9,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Triceps Extension (Cable)",,"Two arms",1,"normal",120,8,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Triceps Extension (Cable)",,"Two arms",2,"normal",120,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Triceps Extension (Cable)",,"Two arms",3,"normal",110,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Seated Shoulder Press (Machine)",,"",0,"normal",70,9,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Seated Shoulder Press (Machine)",,"",1,"normal",70,8,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Seated Shoulder Press (Machine)",,"",2,"normal",70,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Chest Fly (Machine)",,"",0,"normal",160,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Chest Fly (Machine)",,"",1,"normal",160,6,,,
"Push","30 Jun 2025, 15:24","30 Jun 2025, 16:35","","Chest Fly (Machine)",,"",2,"normal",160,5,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Squat (Barbell)",,"",0,"normal",275,3,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Squat (Barbell)",,"",1,"normal",245,5,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Smith Bulgarian Squat",,"",0,"normal",140,9,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Smith Bulgarian Squat",,"",1,"normal",140,8,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Romanian Deadlift (Barbell)",,"",0,"normal",275,8,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Romanian Deadlift (Barbell)",,"",1,"normal",275,7,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Standing Calf Raise (Machine)",,"",0,"normal",320,10,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Standing Calf Raise (Machine)",,"",1,"normal",320,10,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Standing Calf Raise (Machine)",,"",2,"normal",320,10,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Standing Calf Raise (Machine)",,"",3,"normal",320,9,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",80,8,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",80,8,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",80,7,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Behind the Back Bicep Wrist Curl (Barbell)",,"",3,"normal",70,9,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Leg Extension (Machine)",,"",0,"normal",255,8,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Leg Extension (Machine)",,"",1,"normal",255,7,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Seated Leg Curl (Machine)",,"",0,"normal",170,7,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Seated Leg Curl (Machine)",,"",1,"normal",170,6,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Decline Crunch (Weighted)",,"",0,"normal",10,10,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Decline Crunch (Weighted)",,"",1,"normal",10,6,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Hip Adduction (Machine)",,"",0,"normal",200,10,,,
"Legs","28 Jun 2025, 18:19","28 Jun 2025, 19:59","","Hip Adduction (Machine)",,"",1,"normal",200,8,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Bent Over Row (Barbell)",,"",0,"normal",155,8,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Bent Over Row (Barbell)",,"",1,"normal",155,6,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","T Bar Row",,"",0,"normal",125,9,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","T Bar Row",,"",1,"normal",125,7,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","T Bar Row",,"",2,"normal",125,5,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",160,6,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",160,7,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Triceps Pushdown",,"",0,"normal",80,7,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Triceps Pushdown",,"",1,"normal",70,10,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Triceps Pushdown",,"",2,"normal",70,7,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Preacher Curl (Machine)",,"",0,"normal",80,12,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Preacher Curl (Machine)",,"",1,"normal",80,11,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Preacher Curl (Machine)",,"",2,"normal",80,8,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Preacher Curl (Machine)",,"",3,"normal",80,6,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",130,7,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",130,6,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Hammer Curl (Dumbbell)",,"",0,"normal",60,6,,,
"Pull","27 Jun 2025, 21:55","27 Jun 2025, 22:56","","Hammer Curl (Dumbbell)",,"",1,"normal",60,7,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Iso-lateral Incline Chest Press",,"",0,"normal",180,8,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Iso-lateral Incline Chest Press",,"",1,"normal",180,8,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Iso-lateral Incline Chest Press",,"",2,"normal",180,7,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Iso-lateral Incline Chest Press",,"",3,"normal",180,5,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Triceps Extension (Cable)",,"Two arms",0,"normal",120,8,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Triceps Extension (Cable)",,"Two arms",1,"normal",120,7,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Triceps Extension (Cable)",,"Two arms",2,"normal",120,6,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Seated Shoulder Press (Machine)",,"",0,"normal",70,8,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Seated Shoulder Press (Machine)",,"",1,"normal",70,6,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Seated Shoulder Press (Machine)",,"",2,"normal",70,5,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Chest Fly (Machine)",,"",0,"normal",170,4,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Chest Fly (Machine)",,"",1,"normal",160,6,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Chest Fly (Machine)",,"",2,"normal",145,6,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Seated Dip Machine",,"",0,"normal",175,4,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Seated Dip Machine",,"",1,"normal",160,6,,,
"Push","25 Jun 2025, 16:39","25 Jun 2025, 17:50","","Seated Dip Machine",,"",2,"normal",160,6,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Squat (Barbell)",,"",0,"normal",275,4,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Squat (Barbell)",,"",1,"normal",245,8,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Front Squat",,"",0,"normal",185,5,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Clean",,"",0,"normal",135,1,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Clean",,"",1,"normal",135,1,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Clean",,"",2,"normal",135,1,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Clean",,"",3,"normal",135,1,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Romanian Deadlift (Barbell)",,"",0,"normal",275,8,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Romanian Deadlift (Barbell)",,"",1,"normal",275,7,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Romanian Deadlift (Barbell)",,"",2,"normal",275,7,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Standing Calf Raise (Machine)",,"",0,"normal",320,10,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Standing Calf Raise (Machine)",,"",1,"normal",320,10,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Standing Calf Raise (Machine)",,"",2,"normal",320,10,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Standing Calf Raise (Machine)",,"",3,"normal",320,9,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Hip Adduction (Machine)",,"",0,"normal",180,10,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Hip Adduction (Machine)",,"",1,"normal",180,8,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Lying Leg Curl (Machine)",,"",0,"normal",120,8,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Lying Leg Curl (Machine)",,"",1,"normal",120,7,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Leg Extension (Machine)",,"",0,"normal",255,8,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Leg Extension (Machine)",,"",1,"normal",255,7,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Leg Extension (Machine)",,"",2,"normal",225,6,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",80,8,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",80,8,,,
"Legs","23 Jun 2025, 17:24","23 Jun 2025, 19:13","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",80,7,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Pull Up (Weighted)",,"",0,"normal",,12,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Pull Up (Weighted)",,"",1,"normal",,8,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Pull Up (Weighted)",,"",2,"normal",,7,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Seated Cable Row - Bar Grip",,"",0,"normal",160,8,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Seated Cable Row - Bar Grip",,"",1,"normal",160,7,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",160,8,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",160,7,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Clean",,"",0,"normal",135,1,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Clean",,"",1,"normal",135,1,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Clean",,"",2,"normal",135,1,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Clean",,"",3,"normal",135,1,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Clean",,"",4,"normal",135,1,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,7,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",70,8,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",70,8,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Preacher Curl (Machine)",,"",0,"normal",70,8,,,
"Pull","22 Jun 2025, 12:09","22 Jun 2025, 13:16","","Preacher Curl (Machine)",,"",1,"normal",70,6,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Iso-lateral Incline Chest Press",,"",0,"normal",160,8,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Iso-lateral Incline Chest Press",,"",1,"normal",160,8,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Iso-lateral Incline Chest Press",,"",2,"normal",160,8,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Overhead Press (Barbell)",,"",0,"normal",95,6,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Overhead Press (Barbell)",,"",1,"normal",95,5,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Overhead Press (Barbell)",,"",2,"normal",85,8,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Chest Fly (Machine)",,"",0,"normal",170,6,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Chest Fly (Machine)",,"",1,"normal",160,7,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Chest Fly (Machine)",,"",2,"normal",145,7,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Triceps Pushdown",,"",0,"normal",80,6,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Triceps Pushdown",,"",1,"normal",70,8,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Triceps Extension (Cable)",,"Two arms",0,"normal",120,7,,,
"Push","21 Jun 2025, 10:23","21 Jun 2025, 11:27","","Triceps Extension (Cable)",,"Two arms",1,"normal",110,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Pull Up (Weighted)",,"",0,"normal",35,5,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Pull Up (Weighted)",,"",1,"normal",35,4,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Pull Up (Weighted)",,"",2,"normal",,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Bent Over Row (Barbell)",,"",0,"normal",155,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Bent Over Row (Barbell)",,"",1,"normal",155,6,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Preacher Curl (Machine)",,"",0,"normal",95,9,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Preacher Curl (Machine)",,"",1,"normal",95,6,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Preacher Curl (Machine)",,"",2,"normal",85,6,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Preacher Curl (Machine)",,"",3,"normal",80,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","T Bar Row",,"",0,"normal",125,8,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","T Bar Row",,"",1,"normal",125,6,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Pullover (Machine)",,"",0,"normal",120,6,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Pullover (Machine)",,"",1,"normal",110,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Hammer Curl (Dumbbell)",,"",0,"normal",60,9,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Hammer Curl (Dumbbell)",,"",1,"normal",60,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",80,8,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",80,8,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",80,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Behind the Back Bicep Wrist Curl (Barbell)",,"",3,"normal",70,9,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Face Pull",,"",0,"normal",120,7,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Face Pull",,"",1,"normal",110,8,,,
"Pull","19 Jun 2025, 17:01","19 Jun 2025, 18:18","","Face Pull",,"",2,"normal",110,7,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Squat (Barbell)",,"",0,"normal",265,5,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Squat (Barbell)",,"",1,"normal",225,8,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Squat (Barbell)",,"",2,"normal",225,6,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Smith Bulgarian Squat",,"",0,"normal",135,7,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Lying Leg Curl (Machine)",,"",0,"normal",120,6,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Lying Leg Curl (Machine)",,"",1,"normal",120,6,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Lying Leg Curl (Machine)",,"",2,"normal",120,5,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Calf Extension (Machine)",,"",0,"normal",200,10,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Calf Extension (Machine)",,"",1,"normal",200,10,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Calf Extension (Machine)",,"",2,"normal",200,10,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Calf Extension (Machine)",,"",3,"normal",200,10,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Leg Extension (Machine)",,"",0,"normal",245,9,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Leg Extension (Machine)",,"",1,"normal",245,7,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Leg Extension (Machine)",,"",2,"normal",245,6,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Hip Adduction (Machine)",,"",0,"normal",205,10,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Hip Adduction (Machine)",,"",1,"normal",205,9,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Decline Crunch (Weighted)",,"",0,"normal",10,10,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Decline Crunch (Weighted)",,"",1,"normal",10,6,,,
"Legs","18 Jun 2025, 22:43","19 Jun 2025, 00:48","","Decline Crunch (Weighted)",,"",2,"normal",10,6,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Bench Press (Barbell)",,"",0,"normal",185,3,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Bench Press (Barbell)",,"",1,"normal",185,3,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Incline Bench Press (Barbell)",,"",0,"normal",155,5,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Incline Bench Press (Barbell)",,"",1,"normal",155,5,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Triceps Extension (Cable)",,"Two arms",0,"normal",120,10,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Triceps Extension (Cable)",,"Two arms",1,"normal",120,9,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Triceps Extension (Cable)",,"Two arms",2,"normal",120,8,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Triceps Extension (Cable)",,"Two arms",3,"normal",120,7,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Iso-lateral Incline Chest Press",,"",0,"normal",160,6,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Iso-lateral Incline Chest Press",,"",1,"normal",160,7,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Chest Fly (Machine)",,"",0,"normal",170,8,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Chest Fly (Machine)",,"",1,"normal",170,6,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Overhead Press (Dumbbell)",,"",0,"normal",90,7,,,
"Push","17 Jun 2025, 18:28","17 Jun 2025, 19:47","","Overhead Press (Dumbbell)",,"",1,"normal",90,6,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Pull Up",,"",0,"normal",,12,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Pull Up",,"",1,"normal",,8,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Pull Up",,"",2,"normal",,7,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Power Clean",,"",0,"normal",95,1,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Power Clean",,"",1,"normal",95,1,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Power Clean",,"",2,"normal",95,1,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Power Clean",,"",3,"normal",115,1,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Power Clean",,"",4,"normal",115,1,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Power Clean",,"",5,"normal",115,1,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","T Bar Row",,"",0,"normal",125,7,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","T Bar Row",,"",1,"normal",125,6,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","T Bar Row",,"",2,"normal",100,8,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",145,9,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",145,7,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Seated Incline Curl (Dumbbell)",,"",0,"normal",50,11,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Seated Incline Curl (Dumbbell)",,"",1,"normal",50,7,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Seated Incline Curl (Dumbbell)",,"",2,"normal",50,6,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",115,8,,,
"Pull","15 Jun 2025, 12:24","15 Jun 2025, 14:13","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",115,7,,,
"Push","14 Jun 2025, 19:11","14 Jun 2025, 20:02","","Incline Bench Press (Dumbbell)",,"",0,"normal",130,7,,,
"Push","14 Jun 2025, 19:11","14 Jun 2025, 20:02","","Incline Bench Press (Dumbbell)",,"",1,"normal",130,6,,,
"Push","14 Jun 2025, 19:11","14 Jun 2025, 20:02","","Triceps Extension (Cable)",,"Two arms",0,"normal",120,8,,,
"Push","14 Jun 2025, 19:11","14 Jun 2025, 20:02","","Triceps Extension (Cable)",,"Two arms",1,"normal",120,7,,,
"Push","14 Jun 2025, 19:11","14 Jun 2025, 20:02","","Triceps Extension (Cable)",,"Two arms",2,"normal",110,8,,,
"Push","14 Jun 2025, 19:11","14 Jun 2025, 20:02","","Incline Chest Press (Machine)",,"",0,"normal",160,6,,,
"Push","14 Jun 2025, 19:11","14 Jun 2025, 20:02","","Incline Chest Press (Machine)",,"",1,"normal",140,8,,,
