"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_miles","duration_seconds","rpe"
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Power Clean",,"1 + BTK",0,"normal",100,2,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Power Clean",,"1 + BTK",1,"normal",100,2,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Power Clean",,"1 + BTK",2,"normal",105,2,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Squat (Barbell)",,"",0,"normal",125,3,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Squat (Barbell)",,"",1,"normal",125,3,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Squat (Barbell)",,"",2,"normal",125,3,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Squat (Barbell)",,"",3,"normal",125,3,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Reverse Hyperextension",,"",0,"normal",60,10,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Reverse Hyperextension",,"",1,"normal",60,10,,,
"r","19 Sep 2025, 07:00","19 Sep 2025, 08:44","","Reverse Hyperextension",,"",2,"normal",60,10,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Power Snatch",,"Pause off floor + btk",0,"normal",83,1,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Power Snatch",,"Pause off floor + btk",1,"normal",83,1,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Power Snatch",,"Pause off floor + btk",2,"normal",83,1,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","CleanJerk",,"",0,"normal",95,2,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","CleanJerk",,"",1,"normal",95,1,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","CleanJerk",,"",2,"normal",95,2,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Front Squat",,"3s descent + 1",0,"normal",110,2,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Front Squat",,"3s descent + 1",1,"normal",110,2,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Front Squat",,"3s descent + 1",2,"normal",110,2,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Between-Grip Pull",,"",0,"normal",110,5,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Between-Grip Pull",,"",1,"normal",110,5,,,
"penk","17 Sep 2025, 07:37","17 Sep 2025, 09:22","","Between-Grip Pull",,"",2,"normal",110,5,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Power Snatch",,"",0,"normal",30,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Power Snatch",,"",1,"normal",50,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Power Snatch",,"",2,"normal",70,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Power Snatch",,"",3,"normal",80,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Power Snatch",,"",4,"normal",90,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Power Snatch",,"",5,"normal",95,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Snatch",,"",0,"normal",100,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Snatch",,"",1,"normal",104,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Snatch",,"",2,"normal",107,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Snatch",,"",3,"normal",110,1,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Push Press",,"",0,"normal",80,3,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Push Press",,"",1,"normal",80,3,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Push Press",,"",2,"normal",85,3,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Squat (Barbell)",,"",0,"normal",115,5,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Squat (Barbell)",,"",1,"normal",115,5,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Squat (Barbell)",,"",2,"normal",115,5,,,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Back Extension Holds",,"",0,"normal",20,,,30,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Back Extension Holds",,"",1,"normal",20,,,30,
"110","15 Sep 2025, 17:03","15 Sep 2025, 18:48","","Back Extension Holds",,"",2,"normal",20,,,30,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Hip Muscle Squat Snatch",,"",0,"normal",70,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Hip Muscle Squat Snatch",,"",1,"normal",70,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Hip Muscle Squat Snatch",,"",2,"normal",75,1,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Hip Muscle Squat Snatch",,"",3,"normal",80,1,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Hip Muscle Squat Snatch",,"",4,"normal",84,1,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Hip Muscle Squat Snatch",,"",5,"normal",88,1,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Hip Muscle Squat Snatch",,"",6,"normal",91,1,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Power Clean",,"1+BTK",0,"normal",95,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Power Clean",,"1+BTK",1,"normal",95,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Power Clean",,"1+BTK",2,"normal",95,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Squat (Barbell)",,"",0,"normal",130,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Squat (Barbell)",,"",1,"normal",130,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Squat (Barbell)",,"",2,"normal",130,2,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Reverse Hyperextension",,"",0,"normal",60,10,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Reverse Hyperextension",,"",1,"normal",60,10,,,
"🍉👲🍉","12 Sep 2025, 08:35","12 Sep 2025, 08:43","","Reverse Hyperextension",,"",2,"normal",60,10,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Power Snatch",,"Pause off ground and btk",0,"normal",80,2,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Power Snatch",,"Pause off ground and btk",1,"normal",80,2,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Power Snatch",,"Pause off ground and btk",2,"normal",80,2,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","CleanJerk",,"",0,"normal",90,2,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","CleanJerk",,"",1,"normal",90,2,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","CleanJerk",,"",2,"normal",90,2,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Front Squat",,"3s descent + 2",0,"normal",105,3,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Front Squat",,"3s descent + 2",1,"normal",105,3,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Front Squat",,"3s descent + 2",2,"normal",105,3,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Between-Grip Pull",,"",0,"normal",100,6,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Between-Grip Pull",,"",1,"normal",100,6,,,
"Heheh","10 Sep 2025, 08:36","10 Sep 2025, 08:39","","Between-Grip Pull",,"",2,"normal",100,6,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Snatch Balance",,"",0,"normal",80,2,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Snatch Balance",,"",1,"normal",80,2,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Snatch Balance",,"",2,"normal",80,2,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Push Press",,"Pause in dip",0,"normal",70,4,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Push Press",,"Pause in dip",1,"normal",70,4,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Push Press",,"Pause in dip",2,"normal",70,4,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Push Press",,"Pause in dip",3,"normal",70,4,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Squat (Barbell)",,"",0,"normal",110,5,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Squat (Barbell)",,"",1,"normal",110,5,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Squat (Barbell)",,"",2,"normal",110,5,,,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Back Extension Holds",,"",0,"normal",15,,,30,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Back Extension Holds",,"",1,"normal",15,,,30,
"💂‍♂️ one order of buffalo chicken dih please 🙂","8 Sep 2025, 18:17","8 Sep 2025, 18:38","","Back Extension Holds",,"",2,"normal",15,,,30,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Seated Row (Machine)",,"",0,"normal",77.11,9,,,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Seated Row (Machine)",,"",1,"normal",77.11,9,,,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Seated Row (Machine)",,"",2,"normal",77.11,9,,,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",77.11,6,,,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",77.11,5,,,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Seated Incline Curl (Dumbbell)",,"",0,"normal",31.75,8,,,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Seated Incline Curl (Dumbbell)",,"",1,"normal",31.75,6,,,
"🇦🇷","6 Sep 2025, 22:03","6 Sep 2025, 22:05","","Bicep Curl (Dumbbell)",,"",0,"failure",40.82,8,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Hip Muscle Squat Snatch",,"",0,"normal",65,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Hip Muscle Squat Snatch",,"",1,"normal",65,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Hip Muscle Squat Snatch",,"",2,"normal",70,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Hip Muscle Squat Snatch",,"",3,"normal",70,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Power Clean",,"1+BTK",0,"normal",85,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Power Clean",,"1+BTK",1,"normal",85,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Power Clean",,"1+BTK",2,"normal",85,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Squat (Barbell)",,"",0,"normal",120,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Squat (Barbell)",,"",1,"normal",120,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Squat (Barbell)",,"",2,"normal",120,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Squat (Barbell)",,"",3,"normal",120,2,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Reverse Hyperextension",,"",0,"normal",60,10,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Reverse Hyperextension",,"",1,"normal",60,10,,,
"bre","5 Sep 2025, 07:01","5 Sep 2025, 08:32","","Reverse Hyperextension",,"",2,"normal",60,10,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Power Snatch",,"Pause off ground and btk",0,"normal",75,2,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Power Snatch",,"Pause off ground and btk",1,"normal",75,2,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Power Snatch",,"Pause off ground and btk",2,"normal",80,1,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Power Snatch",,"Pause off ground and btk",3,"normal",80,1,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","CleanJerk",,"",0,"normal",90,1,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","CleanJerk",,"",1,"normal",95,1,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","CleanJerk",,"",2,"normal",100,1,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","CleanJerk",,"",3,"normal",105,1,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Front Squat",,"3s desc + 2",0,"normal",100,3,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Front Squat",,"3s desc + 2",1,"normal",100,3,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Front Squat",,"3s desc + 2",2,"normal",100,3,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Between-Grip Pull",,"",0,"normal",100,4,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Between-Grip Pull",,"",1,"normal",100,4,,,
"freakbob says hi","3 Sep 2025, 12:00","3 Sep 2025, 13:31","","Between-Grip Pull",,"",2,"normal",100,4,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Snatch Balance",,"",0,"warmup",40,2,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Snatch Balance",,"",1,"warmup",50,2,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Snatch Balance",,"",2,"warmup",60,1,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Snatch Balance",,"",3,"warmup",70,1,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Snatch Balance",,"",4,"normal",75,2,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Snatch Balance",,"",5,"normal",80,1,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Snatch Balance",,"",6,"normal",85,1,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Push Press",,"Pause in dip",0,"normal",60,3,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Push Press",,"Pause in dip",1,"normal",70,3,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Push Press",,"Pause in dip",2,"normal",80,3,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Push Press",,"Pause in dip",3,"normal",80,3,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Squat (Barbell)",,"",0,"normal",105,5,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Squat (Barbell)",,"",1,"normal",105,5,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Squat (Barbell)",,"",2,"normal",105,5,,,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Back Extension Holds",,"",0,"normal",15,,,30,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Back Extension Holds",,"",1,"normal",15,,,30,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Back Extension Holds",,"",2,"normal",15,,,30,
"decepticon in Austin 😥","1 Sep 2025, 13:28","1 Sep 2025, 15:00","","Back Extension Holds",,"",3,"normal",15,,,30,
"💁‍♂️💰","30 Aug 2025, 17:22","30 Aug 2025, 17:26","","Snatch",,"",0,"normal",100,1,,,
"💁‍♂️💰","30 Aug 2025, 17:22","30 Aug 2025, 17:26","","Snatch",,"",1,"normal",104,1,,,
"💁‍♂️💰","30 Aug 2025, 17:22","30 Aug 2025, 17:26","","Clean and Jerk",,"",0,"normal",115,1,,,
"💁‍♂️💰","30 Aug 2025, 17:22","30 Aug 2025, 17:26","","Clean and Jerk",,"",1,"normal",121,1,,,
"Afternoon Dwerkout 💪😛👂","28 Aug 2025, 17:37","28 Aug 2025, 17:39","","No Feet Snatch",,"",0,"normal",70,2,,,
"Afternoon Dwerkout 💪😛👂","28 Aug 2025, 17:37","28 Aug 2025, 17:39","","No Feet Snatch",,"",1,"normal",70,2,,,
"Afternoon Dwerkout 💪😛👂","28 Aug 2025, 17:37","28 Aug 2025, 17:39","","Power Clean and Jerk",,"",0,"normal",80,1,,,
"Afternoon Dwerkout 💪😛👂","28 Aug 2025, 17:37","28 Aug 2025, 17:39","","Power Clean and Jerk",,"",1,"normal",85,1,,,
"Afternoon Dwerkout 💪😛👂","28 Aug 2025, 17:37","28 Aug 2025, 17:39","","Snatch Pull",,"",0,"normal",105,2,,,
"Afternoon Dwerkout 💪😛👂","28 Aug 2025, 17:37","28 Aug 2025, 17:39","","Snatch Pull",,"",1,"normal",105,2,,,
"zzz","26 Aug 2025, 18:10","26 Aug 2025, 18:12","","Snatch",,"",0,"normal",85,2,,,
"zzz","26 Aug 2025, 18:10","26 Aug 2025, 18:12","","Snatch",,"",1,"normal",85,2,,,
"zzz","26 Aug 2025, 18:10","26 Aug 2025, 18:12","","Clean and Jerk",,"",0,"normal",95,1,,,
"zzz","26 Aug 2025, 18:10","26 Aug 2025, 18:12","","Clean and Jerk",,"",1,"normal",100,1,,,
"zzz","26 Aug 2025, 18:10","26 Aug 2025, 18:12","","Squat (Barbell)",,"",0,"normal",125,2,,,
"zzz","26 Aug 2025, 18:10","26 Aug 2025, 18:12","","Squat (Barbell)",,"",1,"normal",125,2,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Pull Up (Weighted)",,"",0,"normal",,4,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Pull Up (Weighted)",,"",1,"normal",,9,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Pull Up (Weighted)",,"",2,"normal",,4,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Iso-Lateral Low Row",,"",0,"normal",126.1,8,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Iso-Lateral Low Row",,"",1,"normal",135.17,9,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Iso-Lateral Low Row",,"",2,"dropset",85.28,5,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Face Pull",,"",0,"normal",20.41,13,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Face Pull",,"",1,"normal",20.41,11,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Face Pull",,"",2,"normal",11.34,11,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Bicep Curl (Barbell)",,"",0,"failure",40.82,10,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Bicep Curl (Barbell)",,"",1,"dropset",20.41,5,,,
"🚣‍♂️🚣‍♂️","23 Aug 2025, 16:03","23 Aug 2025, 17:10","","Reverse Curl (Barbell)",,"",0,"failure",20.41,8,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Snatch",,"",0,"normal",85,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Snatch",,"",1,"normal",85,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Snatch",,"",2,"normal",90,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Snatch",,"",3,"normal",90,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Snatch",,"",4,"normal",95,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Snatch",,"",5,"normal",100,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Clean",,"",0,"normal",110,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Clean",,"",1,"normal",110,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Clean",,"",2,"normal",110,1,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Front Squat",,"",0,"normal",100,5,,,
"🧟‍♂️","22 Aug 2025, 08:49","22 Aug 2025, 08:51","","Front Squat",,"",1,"normal",105,5,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","No Feet Snatch",,"",0,"warmup",20,2,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","No Feet Snatch",,"",1,"warmup",30,2,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","No Feet Snatch",,"",2,"warmup",50,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","No Feet Snatch",,"",3,"warmup",60,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","No Feet Snatch",,"",4,"warmup",70,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","No Feet Snatch",,"",5,"normal",75,2,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","No Feet Snatch",,"",6,"normal",75,2,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Hang Power Clean",,"",0,"warmup",50,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Hang Power Clean",,"",1,"warmup",70,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Hang Power Clean",,"",2,"warmup",80,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Hang Power Clean",,"",3,"warmup",80,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Hang Power Clean",,"",4,"normal",90,2,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Hang Power Clean",,"",5,"normal",90,2,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Hang Power Clean",,"",6,"normal",90,2,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Squat (Barbell)",,"💀",0,"warmup",70,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Squat (Barbell)",,"💀",1,"warmup",100,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Squat (Barbell)",,"💀",2,"warmup",120,1,,,
"fried","20 Aug 2025, 07:24","20 Aug 2025, 08:46","","Squat (Barbell)",,"💀",3,"warmup",130,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Power Snatch",,"",0,"warmup",20,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Power Snatch",,"",1,"warmup",50,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Power Snatch",,"",2,"warmup",70,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Power Snatch",,"",3,"warmup",80,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Power Snatch",,"",4,"warmup",85,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Power Snatch",,"",5,"warmup",90,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Power Snatch",,"",6,"warmup",95,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Snatch",,"",0,"normal",100,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Snatch",,"",1,"normal",104,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Snatch",,"",2,"normal",106,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Snatch",,"",3,"normal",108,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",0,"warmup",50,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",1,"warmup",70,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",2,"warmup",90,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",3,"warmup",100,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",4,"normal",110,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",5,"normal",115,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",6,"normal",120,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean and Jerk",,"",7,"normal",123,1,,,
"🦭","18 Aug 2025, 17:38","18 Aug 2025, 18:27","","Clean Pull",,"",0,"normal",125,2,,,
"✌️😛🤚","16 Aug 2025, 10:44","16 Aug 2025, 12:00","","Pull Up (Weighted)",,"",0,"normal",,8,,,
"✌️😛🤚","16 Aug 2025, 10:44","16 Aug 2025, 12:00","","Pull Up (Weighted)",,"",1,"normal",,6,,,
"✌️😛🤚","16 Aug 2025, 10:44","16 Aug 2025, 12:00","","T Bar Row",,"",0,"warmup",20.41,4,,,
